ID_Cliente,Churn,Genero,Idoso,Parceiro,Dependentes,Meses_Contrato,Servico_Telefone,Multiplas_Linhas,Servico_Internet,Seguranca_Online,Backup_Online,Protecao_Dispositivo,Suporte_Tecnico,Streaming_TV,Streaming_Filmes,Contrato,Fatura_Online,Metodo_Pagamento,Gasto_Mensal,Gasto_Total
4187-CINZD,Sim,Feminino,1,Nao,Nao,46,Sim,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Nao,Credit card (automatic),95.25,4424.2
4188-FRABG,Nao,Masculino,0,Sim,Nao,57,Sim,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Sim,Electronic check,103.05,5925.75
4188-PCPIG,Nao,Feminino,0,Sim,Nao,57,Sim,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Sim,Credit card (automatic),70.35,4124.65
4189-NAKJS,Nao,Masculino,0,Nao,Nao,26,Sim,Yes,DSL,No,No,No,No,No,No,One year,Sim,Credit card (automatic),51.55,1295.4
4190-MFLUW,Sim,Feminino,0,Sim,Sim,10,Sim,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Nao,Credit card (automatic),55.2,528.35
4191-XOVOM,Nao,Masculino,0,Nao,Nao,63,Sim,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Nao,Electronic check,105.4,6713.2
4192-GORJT,Sim,Masculino,0,Sim,Nao,5,Sim,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Sim,Electronic check,94.45,498.1
4193-IBKSW,Nao,Masculino,0,Sim,Sim,72,Sim,Yes,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Two year,Nao,Bank transfer (automatic),24.75,1769.6
4193-ORFCL,Sim,Feminino,1,Nao,Nao,1,Sim,No,DSL,No,No,No,No,No,No,Month-to-month,Nao,Mailed check,45.1,45.1
4194-FJARJ,Nao,Feminino,0,Sim,Sim,54,Sim,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Nao,Bank transfer (automatic),60.0,3273.95
4194-WHFCB,Nao,Feminino,0,Sim,Sim,59,Sim,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Sim,Bank transfer (automatic),96.65,5580.8
4195-NZGTA,Nao,Feminino,0,Nao,Nao,1,Nao,Sem servico de telefone,DSL,No,No,No,No,No,No,Month-to-month,Nao,Electronic check,25.25,25.25
4195-PNGZS,Nao,Masculino,0,Sim,Sim,69,Sim,Yes,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Two year,Nao,Bank transfer (automatic),24.45,1718.2
4195-SMMNX,Sim,Masculino,0,Nao,Nao,2,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Month-to-month,Nao,Mailed check,20.35,33.2
4198-VFOEA,Nao,Feminino,0,Nao,Nao,12,Nao,Sem servico de telefone,DSL,Yes,No,No,Yes,No,No,One year,Sim,Mailed check,33.6,435.45
4199-QHJNM,Nao,Masculino,1,Sim,Nao,67,Sim,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Nao,Bank transfer (automatic),102.9,6989.7
4201-JMNGR,Sim,Feminino,1,Nao,Nao,1,Sim,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Sim,Electronic check,55.8,55.8
4203-QGNZA,Nao,Feminino,0,Nao,Sim,28,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Month-to-month,Nao,Mailed check,20.25,535.35
4208-UFFGW,Sim,Masculino,1,Nao,Nao,2,Sim,No,DSL,No,No,No,No,No,No,Month-to-month,Nao,Mailed check,44.95,85.15
4210-QFJMF,Sim,Feminino,0,Nao,Nao,4,Sim,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Sim,Electronic check,79.15,317.25
4211-MMAZN,Sim,Masculino,0,Nao,Nao,1,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Month-to-month,Nao,Mailed check,20.25,20.25
4213-HKBJO,Nao,Feminino,0,Nao,Nao,33,Sim,Yes,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Two year,Nao,Credit card (automatic),25.7,826.1
4220-TINQT,Nao,Feminino,0,Sim,Nao,61,Sim,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Sim,Electronic check,106.35,6751.35
4223-BKEOR,Nao,Feminino,0,Nao,Sim,21,Sim,No,DSL,Yes,No,Yes,No,No,Yes,One year,Nao,Mailed check,64.85,1336.8
4223-WOZCM,Nao,Masculino,1,Nao,Nao,2,Sim,No,DSL,No,No,Yes,No,No,No,Month-to-month,Nao,Mailed check,49.95,107.1
4226-KKDON,Nao,Masculino,0,Nao,Nao,8,Sim,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Sim,Electronic check,66.65,520.95
4227-OJHAL,Nao,Feminino,0,Sim,Sim,68,Sim,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Sim,Credit card (automatic),73.0,5163.0
4228-ZGYUW,Sim,Masculino,0,Nao,Nao,4,Sim,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Sim,Electronic check,90.05,368.1
4229-CZMLL,Sim,Masculino,0,Nao,Nao,6,Sim,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Sim,Electronic check,74.9,469.8
4231-LZUYM,Nao,Feminino,0,Sim,Nao,72,Sim,Yes,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Two year,Nao,Bank transfer (automatic),25.65,1887.0
4232-JGKIY,Nao,Masculino,0,Nao,Nao,1,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Month-to-month,Nao,Electronic check,19.2,19.2
4234-XTNEA,Nao,Masculino,0,Nao,Nao,2,Sim,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Sim,Electronic check,79.95,174.45
4236-UJPWO,Nao,Feminino,0,Nao,Nao,2,Nao,Sem servico de telefone,DSL,No,No,No,No,No,No,Month-to-month,Nao,Electronic check,24.5,46.4
4236-XPXAV,Sim,Feminino,0,Sim,Sim,5,Sim,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Sim,Mailed check,99.15,465.05
4237-CLSMM,Nao,Masculino,0,Sim,Nao,2,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Month-to-month,Nao,Mailed check,20.0,38.0
4237-RLAQD,Sim,Masculino,0,Nao,Nao,1,Sim,No,DSL,No,No,No,No,No,No,Month-to-month,Sim,Mailed check,45.85,45.85
4238-HFHSN,Nao,Masculino,1,Sim,Nao,61,Sim,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Sim,Electronic check,82.15,4904.85
4238-JSSWH,Nao,Feminino,1,Sim,Nao,35,Sim,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Nao,Bank transfer (automatic),102.05,3452.55
4248-HCETZ,Sim,Masculino,1,Sim,Nao,30,Sim,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Sim,Mailed check,79.65,2365.15
4248-QPAVC,Sim,Feminino,1,Sim,Nao,17,Sim,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Sim,Bank transfer (automatic),85.35,1463.45
4250-FDVOU,Sim,Feminino,0,Nao,Nao,6,Sim,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Nao,Electronic check,56.25,389.1
4250-WAROZ,Nao,Masculino,1,Sim,Sim,60,Sim,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Sim,Electronic check,93.25,5774.55
4250-ZBWLV,Sim,Masculino,0,Nao,Nao,68,Sim,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Nao,Electronic check,108.45,7176.55
4254-QPEDE,Nao,Feminino,0,Sim,Nao,52,Nao,Sem servico de telefone,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Nao,Credit card (automatic),66.25,3330.1
4255-DDUOU,Sim,Feminino,0,Sim,Sim,1,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Month-to-month,Sim,Mailed check,20.5,20.5
4256-ZWTZI,Nao,Feminino,0,Nao,Sim,5,Sim,No,DSL,No,No,No,Yes,No,No,Month-to-month,Sim,Mailed check,51.0,286.8
4257-GAESD,Nao,Feminino,0,Nao,Nao,6,Nao,Sem servico de telefone,DSL,No,No,No,No,Yes,Yes,Month-to-month,Nao,Credit card (automatic),45.0,298.7
4273-MBHYA,Nao,Feminino,0,Nao,Sim,1,Sim,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Sim,Electronic check,89.35,89.35
4274-DRSQT,Nao,Feminino,0,Nao,Nao,66,Sim,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Sim,Bank transfer (automatic),88.9,6000.1
4274-OWWYO,Sim,Masculino,0,Nao,Nao,1,Sim,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Sim,Electronic check,74.35,74.35
4277-BWBML,Nao,Masculino,0,Sim,Sim,72,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Two year,Nao,Bank transfer (automatic),19.95,1322.85
4277-PVRAN,Sim,Feminino,0,Nao,Nao,8,Sim,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Sim,Bank transfer (automatic),80.1,679.3
4277-UDIEF,Nao,Masculino,0,Sim,Sim,24,Sim,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Nao,Bank transfer (automatic),81.0,1923.85
4280-DLSHD,Nao,Masculino,0,Sim,Nao,8,Sim,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Sim,Mailed check,54.75,445.85
4282-ACRXS,Nao,Masculino,1,Sim,Nao,38,Nao,Sem servico de telefone,DSL,No,No,No,No,No,No,Month-to-month,Sim,Electronic check,24.85,955.75
4282-MSACW,Nao,Masculino,0,Nao,Nao,68,Sim,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Sim,Credit card (automatic),117.2,8035.95
4282-YMKNA,Sim,Feminino,0,Nao,Nao,9,Sim,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Sim,Electronic check,74.75,706.6
4283-FUTGF,Sim,Masculino,1,Nao,Nao,19,Sim,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Sim,Electronic check,79.85,1471.75
4283-IVYCI,Nao,Masculino,0,Nao,Nao,9,Sim,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Nao,Mailed check,64.95,547.8
4285-GYRQC,Sim,Feminino,0,Sim,Nao,7,Sim,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Sim,Electronic check,86.25,587.1
4289-DTDKW,Sim,Masculino,0,Sim,Nao,40,Sim,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Sim,Electronic check,101.3,4113.1
4290-BSXUX,Sim,Masculino,0,Sim,Nao,3,Sim,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Sim,Bank transfer (automatic),79.65,251.75
4291-HPAXL,Nao,Masculino,0,Nao,Sim,1,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Month-to-month,Nao,Mailed check,19.85,19.85
4291-HYEBC,Nao,Feminino,1,Sim,Sim,28,Nao,Sem servico de telefone,DSL,No,Yes,No,No,No,Yes,One year,Sim,Electronic check,39.1,1096.6
4291-SHSBH,Nao,Masculino,0,Nao,Nao,7,Sim,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sim,Electronic check,69.55,521.35
4291-TPNFG,Nao,Masculino,0,Sim,Nao,72,Sim,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Sim,Bank transfer (automatic),82.3,5980.55
4291-YZODP,Nao,Feminino,0,Nao,Sim,7,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,One year,Nao,Mailed check,20.05,96.8
4293-ETKAP,Nao,Feminino,0,Sim,Sim,65,Sim,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Sim,Bank transfer (automatic),79.4,5071.9
4295-YURET,Nao,Feminino,1,Sim,Sim,56,Sim,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Sim,Credit card (automatic),72.6,4084.35
4298-OYIFC,Nao,Masculino,0,Sim,Nao,15,Sim,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Sim,Electronic check,103.45,1539.8
4299-OPXEJ,Nao,Feminino,0,Nao,Nao,56,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Two year,Sim,Bank transfer (automatic),19.55,1080.55
4299-SIMNS,Nao,Masculino,0,Nao,Nao,9,Sim,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Sim,Electronic check,81.15,784.45
4301-VVZKA,Nao,Masculino,0,Sim,Nao,16,Sim,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Sim,Electronic check,75.4,1189.4
4302-ZYFEL,Nao,Masculino,0,Sim,Sim,69,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,One year,Sim,Credit card (automatic),20.55,1403.1
4304-TSPVK,Nao,Feminino,0,Sim,Nao,68,Sim,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Nao,Bank transfer (automatic),114.9,7843.55
4304-XUMGI,Nao,Masculino,1,Sim,Sim,50,Sim,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Sim,Bank transfer (automatic),75.15,3822.45
4307-KTUMW,Sim,Masculino,0,Sim,Nao,53,Sim,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Nao,Electronic check,93.9,5029.2
4307-KWMXE,Nao,Masculino,0,Nao,Nao,10,Nao,Sem servico de telefone,DSL,No,Yes,No,Yes,No,No,Month-to-month,Nao,Electronic check,35.75,389.8
4310-KEDTB,Nao,Feminino,0,Nao,Sim,26,Nao,Sem servico de telefone,DSL,No,No,Yes,No,No,No,Month-to-month,Sim,Mailed check,29.8,786.5
4311-QTTAI,Nao,Feminino,0,Nao,Nao,16,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,One year,Nao,Credit card (automatic),19.35,295.55
4312-GVYNH,Nao,Feminino,0,Sim,Nao,70,Nao,Sem servico de telefone,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Sim,Bank transfer (automatic),49.85,3370.2
4312-KFRXN,Nao,Masculino,0,Sim,Nao,72,Sim,Yes,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Two year,Nao,Mailed check,25.4,1710.9
4315-MURBD,Sim,Feminino,0,Nao,Nao,12,Sim,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Sim,Bank transfer (automatic),98.9,1120.95
4316-XCSLJ,Nao,Masculino,0,Nao,Sim,17,Sim,No,DSL,Yes,No,No,No,No,No,Month-to-month,Sim,Mailed check,50.3,846.8
4317-VTEOA,Sim,Masculino,0,Nao,Nao,1,Sim,No,DSL,No,Yes,No,No,No,No,Month-to-month,Sim,Electronic check,50.75,50.75
4318-RAJVY,Nao,Feminino,0,Nao,Nao,10,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,One year,Sim,Mailed check,19.8,198.25
4320-QMLLA,Nao,Masculino,0,Nao,Nao,7,Sim,No,DSL,No,No,No,No,Yes,No,Month-to-month,Nao,Mailed check,54.85,370.4
4322-RCYMT,Sim,Masculino,0,Sim,Sim,68,Sim,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Sim,Bank transfer (automatic),75.8,5293.95
4323-ELYYB,Nao,Masculino,0,Sim,Sim,13,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,One year,Nao,Mailed check,20.0,218.55
4323-OHFOW,Nao,Feminino,1,Sim,Nao,70,Sim,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Sim,Bank transfer (automatic),105.55,7195.35
4323-SADQS,Sim,Masculino,0,Sim,Sim,7,Nao,Sem servico de telefone,DSL,Yes,No,No,Yes,No,No,Month-to-month,Sim,Electronic check,34.5,279.25
4324-AHJKS,Nao,Feminino,0,Nao,Nao,5,Sim,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Nao,Credit card (automatic),55.8,300.4
4324-BZCKL,Nao,Feminino,0,Sim,Sim,10,Sim,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Sim,Mailed check,55.55,551.3
4325-NFSKC,Sim,Masculino,1,Nao,Nao,19,Sim,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Sim,Electronic check,90.6,1660.0
4328-VUFWD,Nao,Feminino,0,Nao,Nao,39,Sim,No,DSL,No,No,No,Yes,No,Yes,One year,Nao,Electronic check,59.3,2209.15
4329-YPDDQ,Nao,Masculino,0,Nao,Nao,20,Sim,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Sim,Bank transfer (automatic),108.2,2203.7
4332-MUOEZ,Nao,Masculino,1,Sim,Sim,20,Sim,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Nao,Credit card (automatic),94.3,1818.3
4334-HOWRP,Nao,Masculino,1,Sim,Nao,72,Nao,Sem servico de telefone,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Sim,Credit card (automatic),64.95,4546.0
4335-BSMJS,Nao,Feminino,0,Nao,Nao,62,Sim,Yes,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Two year,Sim,Credit card (automatic),25.8,1563.95
4335-UPJSI,Nao,Feminino,0,Nao,Sim,24,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Two year,Nao,Mailed check,19.75,498.1
4338-EYCER,Nao,Masculino,0,Sim,Nao,21,Sim,No,DSL,No,No,No,No,Yes,No,Month-to-month,Nao,Bank transfer (automatic),54.6,1125.2
4342-HENTK,Sim,Feminino,1,Nao,Nao,2,Sim,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sim,Electronic check,70.65,142.35
4342-HFXWS,Nao,Feminino,0,Sim,Sim,48,Sim,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Nao,Bank transfer (automatic),69.7,3023.65
4343-EJVQB,Nao,Masculino,0,Nao,Nao,7,Sim,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Nao,Mailed check,74.35,533.6
4349-GFQHK,Sim,Masculino,0,Nao,Nao,1,Sim,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Nao,Electronic check,54.35,54.35
4350-ZTLPI,Nao,Feminino,0,Sim,Nao,53,Sim,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Sim,Bank transfer (automatic),108.95,5718.2
4351-QLCSU,Sim,Feminino,0,Nao,Nao,1,Sim,No,DSL,No,No,No,No,Yes,No,Month-to-month,Sim,Credit card (automatic),55.0,55.0
4353-HYOJD,Nao,Feminino,0,Sim,Sim,27,Sim,No,DSL,No,Yes,No,No,No,No,Month-to-month,Nao,Mailed check,49.85,1336.15
4355-CVPVS,Nao,Feminino,0,Sim,Sim,56,Sim,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Nao,Bank transfer (automatic),88.9,4968.0
4355-HBJHH,Sim,Masculino,0,Sim,Sim,67,Sim,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Sim,Electronic check,79.7,5293.4
4359-INNWN,Nao,Feminino,0,Nao,Nao,17,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,One year,Nao,Credit card (automatic),20.05,337.9
4360-PNRQB,Nao,Masculino,0,Nao,Nao,18,Sim,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Sim,Bank transfer (automatic),75.6,1395.05
4360-QRAVE,Nao,Masculino,1,Nao,Nao,37,Nao,Sem servico de telefone,DSL,No,Yes,Yes,No,No,No,Month-to-month,Nao,Electronic check,36.65,1315.0
4361-BKAXE,Sim,Feminino,0,Nao,Nao,41,Sim,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Sim,Bank transfer (automatic),114.5,4527.45
4361-FEBGN,Nao,Masculino,0,Nao,Nao,48,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Two year,Nao,Credit card (automatic),20.15,982.95
4361-JEIVL,Sim,Masculino,0,Nao,Sim,1,Sim,No,DSL,No,No,No,No,No,No,Month-to-month,Sim,Electronic check,44.4,44.4
4365-MSDYN,Nao,Masculino,0,Sim,Nao,8,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Month-to-month,Sim,Bank transfer (automatic),19.55,161.15
4366-CTOUZ,Nao,Feminino,0,Nao,Nao,50,Sim,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Sim,Mailed check,100.2,5038.45
4367-NHWMM,Nao,Feminino,0,Nao,Nao,1,Nao,Sem servico de telefone,DSL,No,No,No,No,No,No,Month-to-month,Sim,Mailed check,24.9,24.9
4369-HTUIF,Sim,Masculino,1,Nao,Nao,6,Sim,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Sim,Bank transfer (automatic),85.15,503.6
4369-NYSCF,Nao,Masculino,0,Nao,Nao,56,Sim,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Sim,Bank transfer (automatic),75.75,4284.65
4373-MAVJG,Sim,Feminino,0,Sim,Sim,14,Sim,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Sim,Bank transfer (automatic),90.9,1259.0
4373-VVHQL,Nao,Masculino,0,Nao,Nao,1,Sim,No,DSL,No,No,No,No,No,No,Month-to-month,Sim,Electronic check,44.75,44.75
4374-YMUSQ,Nao,Masculino,0,Nao,Nao,34,Sim,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Nao,Credit card (automatic),116.25,3899.05
4376-KFVRS,Nao,Masculino,0,Sim,Sim,72,Sim,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Sim,Credit card (automatic),114.05,8468.2
4377-VDHYI,Nao,Masculino,0,Sim,Sim,32,Sim,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Sim,Electronic check,90.8,3023.85
4378-BZYFP,Nao,Masculino,0,Nao,Nao,17,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,One year,Sim,Mailed check,20.5,365.8
4378-MYPGO,Nao,Masculino,0,Sim,Sim,68,Sim,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Sim,Bank transfer (automatic),105.25,7173.15
4381-MHQDC,Nao,Feminino,0,Nao,Nao,47,Sim,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Sim,Mailed check,65.0,2879.9
4385-GZQXV,Sim,Feminino,1,Nao,Nao,16,Sim,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Sim,Electronic check,94.45,1511.2
4385-ZKVNW,Nao,Masculino,0,Sim,Sim,44,Sim,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Sim,Bank transfer (automatic),54.9,2549.1
4389-UEFCZ,Nao,Feminino,0,Sim,Nao,72,Sim,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Sim,Electronic check,105.5,7544.0
4390-KYULV,Sim,Masculino,0,Sim,Nao,3,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Month-to-month,Sim,Credit card (automatic),20.55,51.15
4391-LNRXK,Nao,Masculino,0,Nao,Nao,22,Sim,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Sim,Bank transfer (automatic),94.95,2142.8
4391-RESHN,Sim,Masculino,0,Nao,Nao,23,Sim,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Sim,Mailed check,104.05,2470.1
4393-GEADV,Nao,Masculino,0,Sim,Sim,70,Sim,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Nao,Credit card (automatic),114.75,7842.3
4393-OBCRR,Nao,Feminino,0,Nao,Nao,3,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,One year,Nao,Mailed check,20.25,71.2
4393-RYCRE,Nao,Masculino,0,Nao,Nao,44,Sim,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Sim,Electronic check,106.05,4510.8
4395-PZMSN,Nao,Masculino,1,Nao,Nao,5,Sim,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Sim,Electronic check,85.55,408.5
4396-KLSEH,Nao,Masculino,0,Nao,Nao,4,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Month-to-month,Sim,Electronic check,19.85,63.0
4397-FRLTA,Nao,Feminino,0,Nao,Nao,4,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Month-to-month,Nao,Mailed check,20.15,84.5
4398-HSCJH,Sim,Feminino,0,Nao,Nao,3,Sim,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Sim,Electronic check,63.6,155.65
4402-FTBXC,Nao,Masculino,0,Nao,Nao,54,Sim,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Nao,Mailed check,89.8,4667.0
4403-BWPAY,Nao,Masculino,0,Nao,Nao,14,Sim,Yes,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,One year,Sim,Credit card (automatic),24.8,321.7
4404-HIBDJ,Sim,Feminino,0,Nao,Nao,25,Sim,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Nao,Mailed check,74.3,1863.8
4412-YLTKF,Sim,Feminino,1,Nao,Nao,27,Sim,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Sim,Electronic check,78.05,2135.5
4415-IJZTP,Sim,Feminino,0,Nao,Nao,1,Sim,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Sim,Electronic check,74.5,74.5
4415-WNGVR,Nao,Feminino,1,Sim,Nao,12,Sim,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Sim,Electronic check,79.2,943.85
4418-LZMSV,Nao,Masculino,0,Sim,Sim,13,Sim,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Nao,Bank transfer (automatic),61.8,750.1
